	COG0260	COG0796	COG2133	COG0668	COG0046	COG2021	COG0101	COG0712	COG1045	COG0517	COG0584	COG1232	COG1091	COG1975	COG0111	COG0332	COG0106	COG0108	COG1529	COG1122	COG4619	COG4120	COG2190	COG2984	COG1180	COG0725	COG0304	COG1528	COG1597	COG3486	COG0400	COG0450	COG1114	COG3527	COG2837	COG2301	COG4987	COG1778	COG0770	COG1279	COG1171	COG1925	COG0143	COG0308	COG0579	COG3253	COG2104	COG0036	COG0320	COG0413	COG0015	COG0474	COG2373	COG0153	COG1162	COG0642	COG2375	COG4306	COG0205	COG0295	COG0810	COG0766	COG0370	COG1271	COG0845	COG1058	COG3172	COG3572	COG1118	COG3080	COG2272	COG0212	COG1117	COG2065	COG2824	COG1028	COG1246	COG1564	COG1230	COG0765	COG0168	COG4988	COG2099	COG1064	COG1043	COG1038	COG0288	COG4799	COG0302	COG3250	COG4982	COG1290	COG0581	COG1062	COG0038	COG3288	COG0366	COG2070	COG1884	COG1282	COG0125	COG1207	COG1994	COG1472	COG0524	COG0356	COG0809	COG1239	COG0539	COG1956	COG0083	COG1254	COG2120	COG1463	COG0476	COG0214	COG0150	COG1469	COG2875	COG0838	COG2199	COG2233	COG2320	COG0340	COG2267	COG0411	COG0189	COG0317	COG0399	COG2957	COG0416	COG0737	COG0853	COG0656	COG1087	COG2804	COG2898	COG1454	COG0422	COG1554	COG3746	COG0307	COG2022	COG2079	COG1696	COG3280	COG1780	COG0815	COG0242	COG0275	COG0127	COG2032	COG3125	COG1173	COG0617	COG1292	COG0326	COG2040	COG0104	COG0605	COG1132	COG0532	COG1212	COG0677	COG3588	COG0120	COG2822	COG1968	COG0012	COG0020	COG2142	COG2759	COG0711	COG0502	COG4825	COG4908	COG0778	COG0407	COG0162	COG1070	COG4108	COG0679	COG0488	COG0173	COG1166	COG1587	COG0688	COG4569	COG3830	COG0402	COG1104	COG0637	COG2244	COG0394	COG0542	COG1526	COG2114	COG0259	COG0180	COG3551	COG2080	COG2303	COG4166	COG0614	COG4638	COG2951	COG0224	COG3971	COG1233	COG2068	COG2941	COG0723	COG1136	COG1209	COG0387	COG3321	COG0285	COG3903	COG0834	COG0607	COG0241	COG2156	COG0139	COG0832	COG0674	COG0569	COG0119	COG1834	COG2057	COG0634	COG2274	COG1539	COG0395	COG0141	COG0843	COG3966	COG0644	COG3246	COG0821	COG0573	COG0074	COG0142	COG2377	COG1918	COG0378	COG0479	COG1519	COG2367	COG5028	COG0601	COG1060	COG0247	COG1280	COG0156	COG4177	COG0504	COG0213	COG0489	COG2193	COG1455	COG0045	COG0263	COG1011	COG0053	COG0627	COG2224	COG0339	COG4178	COG1034	COG0296	COG1328	COG0649	COG0788	COG0697	COG1473	COG0555	COG1123	COG1797	COG4308	COG1947	COG2188	COG0344	COG2904	COG0016	COG0813	COG4221	COG0745	COG0404	COG0076	COG2162	COG1285	COG0274	COG1021	COG3839	COG0698	COG0531	COG1877	COG2132	COG1009	COG1044	COG0176	COG1072	COG0831	COG0508	COG1208	COG0777	COG1410	COG1600	COG2838	COG2897	COG0196	COG0240	COG1048	COG0303	COG0289	COG1816	COG0365	COG1262	COG4591	COG1502	COG1296	COG2072	COG3028	COG1005	COG0325	COG0383	COG3311	COG0382	COG3555	COG0165	COG1577	COG1703	COG0687	COG1521	COG2239	COG1023	COG1211	COG4019	COG2171	COG1121	COG0105	COG2977	COG0174	COG1686	COG0095	COG0352	COG0135	COG1940	COG1387	COG0243	COG4608	COG2175	COG0079	COG0272	COG1319	COG3071	COG4555	COG0461	COG4149	COG4116	COG2230	COG0167	COG0780	COG0564	COG0334	COG0138	COG2154	COG1140	COG1946	COG3845	COG0412	COG1640	COG0743	COG0472	COG3324	COG2386	COG1250	COG0661	COG0442	COG2222	COG0538	COG0044	COG0620	COG0554	COG0027	COG2153	COG3407	COG3239	COG1268	COG0755	COG1309	COG3510	COG2515	COG0337	COG0757	COG2235	COG1819	COG1053	COG1278	COG4109	COG0077	COG1075	COG0133	COG2025	COG0058	COG0140	COG1716	COG1101	COG2225	COG0628	COG3104	COG0803	COG2857	COG0362	COG0818	COG2060	COG1167	COG1169	COG5650	COG0801	COG2605	COG0526	COG0005	COG0019	COG0523	COG0448	COG1251	COG0063	COG1090	COG0166	COG2348	COG3576	COG0031	COG0716	COG1785	COG2514	COG3188	COG1663	COG2820	COG4603	COG1494	COG0747	COG2177	COG1310	COG0033	COG0021	COG0683	COG0440	COG2271	COG3444	COG0774	COG3268	COG0066	COG2138	COG0047	COG1299	COG1020	COG0518	COG0611	COG3393	COG2885	COG0449	COG0040	COG0314	COG1274	COG0647	COG4262	COG0829	COG2058	COG0299	COG2049	COG0331	COG0279	COG2211	COG0117	COG2908	COG0590	COG0471	COG0421	COG1051	COG1131	COG1010	COG0671	COG0028	COG4651	COG0639	COG0282	COG2352	COG0245	COG0013	COG0631	COG0659	COG0763	COG0446	COG1791	COG0061	COG0281	COG1670	COG0209	COG0480	COG1680	COG1464	COG3376	COG1018	COG0065	COG2966	COG0226	COG0525	COG1226	COG0002	COG0132	COG0405	COG0151	COG0003	COG2269	COG0773	COG0493	COG3356	COG0207	COG0252	COG1653	COG1177	COG1902	COG0603	COG0563	COG0767	COG1137	COG0511	COG2086	COG1135	COG2242	COG2217	COG0528	COG0744	COG0596	COG0616	COG0022	COG1295	COG1183	COG0367	COG1105	COG1249	COG2017	COG0396	COG0707	COG0769	COG0078	COG0771	COG0191	COG2141	COG3804	COG1294	COG0424	COG0169	COG2895	COG4585	COG4468	COG1854	COG0599	COG2216	COG1905	COG1126	COG1894	COG1335	COG2170	COG0682	COG0386	COG0841	COG1260	COG0050	COG3871	COG2227	COG0775	COG0512	COG4208	COG0056	COG0126	COG0558	COG0373	COG1853	COG2067	COG1154	COG0316	COG2205	COG4770	COG1168	COG4992	COG0602	COG3138	COG5178	COG0436	COG0248	COG1012	COG0513	COG0494	COG0655	COG3511	COG0736	COG0130	COG0739	COG0491	COG2030	COG1622	COG2332	COG1543	COG0509	COG1165	COG2146	COG3453	COG2109	COG4229	COG0253	COG0175	COG0414	COG2723	COG2890	COG3616	COG2942	COG0742	COG0018	COG0369	COG5009	COG0800	COG0855	COG1668	COG0574	COG1088	COG2128	COG1125	COG1086	COG0159	COG4230	COG0578	COG3260	COG1629	COG1225	COG0833	COG0441	COG1393	COG1176	COG1898	COG1227	COG0438	COG0612	COG1079	COG0311	COG1174	COG0001	COG0572	COG3961	COG1210	COG0112	COG4147	COG0129	COG0355	COG5403	COG0657	COG0534	COG1116	COG0236	COG5002	COG0514	COG1828	COG0623	COG0562	COG2357	COG0270	COG0439	COG0215	COG2815	COG1609	COG0265	COG2110	COG0008	COG2096	COG0462	COG0131	COG3715	COG1951	COG0483	COG0447	COG1984	COG1063	COG0703	COG0469	COG0006	COG0604	COG0746	COG0722	COG0812	COG0147	COG2194	COG0505	COG1448	COG1488	COG0229	COG0663	COG0039	COG0192	COG0848	COG1624	COG0004	COG0232	COG1651	COG0283	COG1270	COG0625	COG0515	COG1882	COG0836	COG1995	COG3898	COG0121	COG1560	COG1575	COG0787	COG0503	COG0580	COG4948	COG2262	COG3200	COG0109	COG0537	COG0351	COG1804	COG2884	COG0343	COG0506	COG0444	COG0839	COG3261	COG0824	COG0738	COG0521	COG0172	COG0665	COG1216	COG1181	COG2011	COG0149	COG1932	COG1071	COG0284	COG0772	COG0583	COG0368	COG4975	COG0783	COG2160	COG5571	COG0364	COG2937	COG0171	COG0588	COG0161	COG1970	COG0390	COG0852	COG4424	COG2409	COG4122	COG0113	COG0452	COG2371	COG1443	COG2382	COG4943	COG3956	COG0294	COG3292	COG2391	COG1266	COG2197	COG0710	COG1134	COG0860	COG0388	COG4942	COG0157	COG1985	COG2087	COG1835	COG3119	COG0237	COG1218	COG0354	COG1231	COG1119	COG0704	COG0134	COG0561	COG4977	COG3231	COG5274	COG1981	COG0152	COG1820	COG0055	COG4301	COG0548	COG1732	COG0114	COG0686	COG0372	COG2131	COG1893	COG1161	COG0669	COG0473	COG0277	COG0490	COG0443	COG0128	COG5013	COG1160	COG0768	COG0160	COG0830	COG1657	COG1008	COG1108	COG2181	COG1523	COG2084	COG1247	COG0492	COG3601	COG1263	COG1007	COG1509	COG1113	COG2329	COG0181	COG3329	COG0225	COG0536	COG0713	COG0410	COG1524	COG0124	COG0235	COG0689	COG1482	COG2134	COG1055	COG0155	COG0007	COG3443	COG1546	COG0636	COG0811	COG0060	COG0794	COG0391	COG1788	COG1015	COG0221	COG2814	COG0137	COG2124	COG1960	COG1143	COG0456	COG0764	COG0406	COG2893	COG0183	COG0300	COG1897	COG0791	COG3633	COG2226	COG0346	COG0148	COG2200	COG2851	COG0107	COG1304	COG0118	COG2148	COG2050	COG0798	COG3634	COG0519	COG0540	COG2009	COG0543	COG0720	COG0717	COG0380	COG0837	COG0251	COG0208	COG2902	COG0624	COG0495	COG0499	COG1845	COG3029	COG0041	COG0249	COG2180	COG1024	COG0693	COG0650	COG0761	COG0458	COG2081	COG1586	COG0559	COG0408	COG0014	COG1982	COG0204	COG0318	COG0825	COG0276	COG2082	COG1080	COG1435	COG1409	COG0082	COG2502	COG1003	COG1493	COG0146	COG0278	COG1971	COG0136	COG0179	COG1562	COG3161	COG0423	COG0635	COG0516	COG0262	COG0315	COG0475	COG3118	COG3716	COG0190	COG1538	COG0626	COG1293	COG3573	COG0377	COG0057	COG0728	COG2452	COG2173	COG3842	COG0498	COG2223	COG5092	COG3208	COG1013	COG0025	COG1127	COG4986	COG2071	COG0520	COG0619	COG0684	COG0527	COG0194	COG0223	COG1613	COG0363	COG2041	COG0029	COG0376	COG0756	COG2513	COG0321	COG0010	COG0034	COG3620	COG2076	COG2252	COG0182	COG0667	COG1605	COG1190	COG0496	COG1089	COG0560	COG0310	COG2877	COG1057	COG2220	COG0598	COG0115	COG0451	COG0586	COG0379	COG2828	COG1257	COG1914	COG2927	COG0654	COG2249	COG0618	COG0546	COG0280	COG0547	COG0575	COG1402	COG1477	COG0567	COG0460	COG2326	COG0695	COG5049	COG0017	COG1115	COG3437	COG0345	COG0859	COG0741	COG2853	COG0178	COG3424	COG2609	COG3442	COG1760	COG1429	COG2038	COG3763	COG4106	COG4953	COG2204	COG1492	COG2179	COG1364	COG3338	COG2896	COG3425	COG1159	COG0685	COG0804	COG1929	COG1621	COG3281	COG4133	COG1957	COG3158	COG1022	COG0024	COG1206	COG1109	COG0054	COG0329	COG1368	COG4783	COG1589	COG0807	COG1559	COG5495	COG2816	COG0059	COG1004	COG0463	COG0287	COG1301	COG0035	COG1252	COG1351	COG0486	COG0854	COG0154	COG1187	COG1049	COG1175	COG2873	COG3007	COG0026	COG0069	COG0431	COG0306
Mtuberculosis_all_permissive	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1
Mtuberculosis_all_restrictive	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	1	1
Mtuberculosis_carveme_carveme	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1
