model_id	model_genes
Mtub_all_permissive	NP_217917,NP_217665,NP_215002,NP_215967,NP_214707,NP_216262,NP_216974,YP_177930,NP_217808,NP_218367,NP_216371,NP_218114,NP_217216,NP_216830,NP_217676,NP_215059,YP_177856,YP_177810,NP_217654,NP_215518,NP_215451,NP_215703,NP_215978,NP_215220,NP_216854,NP_215497,NP_216669,NP_215801,NP_214925,NP_217195,NP_215680,NP_217556,NP_217785,NP_218332,NP_218149,YP_177941,YP_177758,YP_177987,NP_215168,NP_216209,NP_215847,NP_216721,NP_216998,NP_216767,NP_217097,NP_217458,NP_217051,NP_217412,NP_216491,NP_217894,NP_216636,YP_009030041,NP_214936,NP_218441,NP_218343,YP_177701,NP_215627,NP_215834,NP_215135,NP_216140,NP_216987,NP_217084,NP_217698,NP_217293,NP_216186,NP_215244,YP_177834,NP_215013,NP_214882,NP_216295,NP_215956,NP_218225,NP_216647,NP_216941,NP_217303,NP_216022,NP_217569,NP_215331,NP_218354,NP_214588,NP_217761,NP_216382,NP_216329,NP_215921,NP_214640,NP_214871,NP_218210,NP_217621,YP_177658,NP_215000,NP_217870,NP_215253,NP_214709,NP_214912,NP_215671,NP_216011,NP_216057,YP_007410461,NP_214807,NP_214773,NP_217558,NP_215362,YP_177932,NP_214555,NP_215573,NP_215155,YP_177978,YP_177767,NP_218369,NP_216874,NP_216547,NP_215057,NP_217806,NP_217656,NP_217610,NP_216776,NP_215705,NP_216000,NP_214969,NP_216046,NP_214531,NP_216438,NP_218334,NP_215351,YP_177710,NP_217316,NP_215618,NP_216173,YP_177943,NP_215397,NP_218147,YP_177989,NP_216632,NP_217685,NP_215068,NP_214664,NP_217817,NP_214895,NP_218027,NP_215277,NP_216282,YP_177889,NP_216950,NP_216425,NP_215693,NP_215179,NP_214934,NP_217184,NP_217501,NP_215595,NP_217794,NP_216391,NP_217403,NP_214653,NP_215473,NP_218038,YP_177832,NP_215011,NP_215958,NP_216876,NP_216985,NP_217173,NP_217926,NP_214775,NP_214945,NP_215409,YP_178020,NP_215560,NP_217990,NP_215144,NP_216610,NP_216789,NP_214642,NP_214620,NP_217669,NP_218254,NP_215420,NP_215213,NP_218001,NP_216571,NP_217149,NP_216266,NP_217356,NP_217767,NP_214764,NP_216921,NP_215816,NP_216168,NP_217258,YP_177863,NP_216680,NP_217841,NP_218058,YP_177667,NP_217650,NP_215455,NP_218289,NP_215707,NP_214568,NP_215126,NP_216725,NP_215357,NP_218408,NP_216462,NP_215949,NP_216956,NP_217454,YP_007411091,NP_216364,NP_215259,NP_217223,YP_177887,NP_218278,NP_215444,YP_177634,NP_216242,NP_217334,NP_214932,NP_214978,NP_216495,NP_217125,NP_215128,YP_177994,NP_214742,NP_214788,NP_217236,NP_217080,NP_218385,NP_215017,NP_216836,NP_218221,NP_214840,NP_216582,YP_177876,NP_218267,NP_215433,YP_177645,NP_214943,NP_214989,NP_217530,NP_215729,NP_217114,NP_216253,NP_215660,NP_217576,NP_214731,NP_215139,NP_214546,YP_177778,NP_216703,NP_216934,NP_217432,NP_217247,NP_215237,NP_218350,YP_177830,NP_216155,NP_215793,NP_215006,NP_215004,NP_217874,NP_217919,NP_214668,NP_215257,NP_216821,NP_216867,NP_218298,YP_177906,NP_216407,NP_214954,NP_215675,YP_177808,YP_177763,NP_217358,NP_214766,NP_217565,NP_218252,NP_214720,NP_216099,NP_215159,NP_215320,NP_216965,NP_215916,NP_217983,NP_216712,NP_215577,NP_217214,NP_216373,NP_215991,NP_217421,NP_214864,NP_214611,NP_218287,NP_215499,NP_215807,NP_218010,NP_215709,NP_217554,NP_215871,NP_217787,YP_177985,NP_218376,NP_217972,NP_215905,NP_216954,NP_215355,NP_218189,YP_177798,YP_177665,NP_216362,NP_215542,NP_217410,NP_216131,NP_214899,YP_177850,NP_217896,NP_217850,NP_215235,NP_215190,NP_214646,NP_216493,NP_217127,NP_215697,NP_217336,NP_216286,NP_214930,NP_218230,NP_217543,YP_177950,NP_215137,NP_217752,YP_177996,NP_216736,NP_216943,NP_215599,NP_217029,NP_215938,NP_218178,NP_216527,NP_217238,NP_215553,NP_216395,NP_218132,NP_217291,NP_214842,NP_218341,NP_215760,NP_216188,NP_217445,NP_215039,NP_215015,NP_218265,NP_215477,NP_217630,NP_215200,NP_214987,YP_177689,NP_215662,YP_177730,NP_214941,NP_216580,NP_217578,NP_217532,YP_177961,NP_217301,NP_216932,NP_217763,NP_215379,NP_215927,YP_177776,NP_216978,NP_215333,NP_215795,YP_004837058,NP_216384,NP_215829,NP_217249,NP_217203,YP_177874,NP_216747,NP_218352,YP_178024,NP_214600,NP_216782,NP_216575,NP_215338,YP_177806,NP_215293,NP_218020,NP_217748,NP_216891,NP_216477,NP_218416,NP_216925,NP_215689,NP_218175,NP_215510,NP_215970,NP_216379,NP_216564,NP_216793,NP_214590,YP_009030038,NP_214659,NP_217944,YP_177750,NP_214963,NP_215896,NP_214711,NP_216729,NP_217036,NP_216466,NP_216190,NP_214526,NP_216914,NP_216420,NP_216695,YP_177894,YP_178027,NP_215425,NP_217265,NP_218393,NP_216805,NP_216094,NP_214648,NP_215173,NP_215567,NP_215271,NP_215630,YP_177990,NP_218297,NP_217977,NP_217724,NP_215883,NP_216662,NP_217023,NP_214539,NP_216453,NP_215917,NP_216903,NP_218438,NP_216355,NP_216102,NP_217232,NP_217156,NP_214637,YP_177774,NP_218286,NP_216211,NP_217341,NP_214985,NP_218240,NP_216257,NP_215872,NP_217012,NP_214950,NP_217931,NP_218188,YP_178003,NP_215774,NP_216159,NP_215547,NP_217561,NP_218109,YP_177902,NP_217101,NP_215610,NP_215129,NP_216268,NP_217354,NP_216969,NP_216716,NP_215645,NP_217711,NP_218418,NP_214517,NP_216061,NP_216791,NP_216562,NP_216233,NP_217988,YP_177794,NP_214592,NP_215852,YP_177981,NP_216464,NP_214528,NP_218162,NP_215469,YP_177661,NP_215009,NP_218395,NP_216135,NP_215985,NP_216595,NP_216342,YP_177783,NP_215632,NP_217768,NP_215107,NP_216660,NP_217733,NP_217986,YP_177674,NP_218099,NP_217441,YP_178016,NP_217866,NP_215741,NP_218360,NP_215950,NP_217487,NP_215996,NP_218307,NP_216584,NP_214737,NP_217574,NP_214570,NP_215874,NP_217343,NP_216486,NP_215084,NP_218088,NP_215908,NP_215678,NP_216111,NP_216157,NP_215216,NP_217608,NP_218371,YP_177870,NP_217476,NP_215963,NP_215710,NP_216740,NP_216786,NP_216533,NP_215251,NP_216281,NP_216993,NP_218423,NP_216059,NP_215854,NP_216435,YP_177694,NP_216688,NP_218073,YP_177957,NP_215153,YP_177704,NP_216390,NP_214519,NP_216568,NP_214824,NP_215262,NP_217590,YP_177792,NP_217130,NP_217717,NP_215889,YP_177739,YP_177922,NP_218336,NP_216653,YP_177968,NP_214681,NP_214859,NP_217815,NP_217624,NP_215482,NP_215778,NP_217890,NP_216809,NP_217308,NP_215418,YP_177728,NP_215384,NP_215623,YP_177979,YP_007411535,NP_217792,NP_217694,NP_216873,NP_218229,NP_217659,NP_215079,NP_216337,NP_214802,NP_215721,NP_214928,NP_215767,NP_216026,NP_216446,NP_216631,NP_218086,NP_215634,NP_218218,NP_218184,NP_217648,NP_214939,NP_215505,YP_177800,NP_217350,NP_214890,NP_217911,NP_215758,YP_177846,NP_216531,NP_215197,NP_214585,NP_217252,YP_177692,NP_215810,NP_216927,NP_215438,NP_214826,NP_214694,NP_216335,NP_215976,NP_216128,NP_217361,NP_217178,NP_216566,NP_214717,NP_217592,NP_218203,YP_177835,NP_215747,NP_216520,NP_218436,NP_214550,NP_214596,NP_216980,YP_177790,NP_215614,NP_217263,NP_216468,NP_218060,YP_177737,NP_216651,NP_217494,NP_215845,NP_217528,NP_216882,NP_216916,YP_177924,NP_218105,NP_218338,NP_216192,NP_217681,NP_215162,NP_215427,NP_215943,NP_215580,NP_217859,NP_216553,NP_214915,NP_215527,YP_177617,NP_216762,NP_217979,NP_218291,NP_216807,NP_214563,NP_217276,NP_217230,NP_216237,NP_218095,NP_216202,NP_216455,NP_217483,NP_215416,NP_216905,NP_216664,NP_218349,NP_215031,NP_216357,NP_215591,NP_217154,NP_214926,NP_216311,YP_177813,NP_216081,NP_216773,YP_177911,NP_216259,NP_217737,NP_217241,NP_215821,YP_177681,NP_218084,NP_215405,NP_215042,NP_215371,NP_216115,NP_215025,NP_215485,NP_217642,NP_215278,NP_215737,NP_216888,NP_216951,NP_216032,YP_177953,YP_177700,NP_215341,NP_217797,NP_215594,NP_218344,NP_216394,NP_217751,NP_217119,YP_177746,NP_216986,NP_216733,NP_216600,NP_216779,NP_217292,NP_216141,NP_214696,NP_214650,NP_217446,YP_177690,YP_177833,NP_215014,NP_217631,NP_215955,NP_215243,NP_214719,NP_216940,NP_216021,NP_217579,NP_217302,NP_215145,NP_216383,NP_217108,NP_215210,YP_177868,NP_215001,NP_216866,NP_216659,NP_217106,NP_217568,NP_217980,YP_177975,NP_216370,NP_215267,NP_215702,NP_214698,NP_217448,NP_216855,NP_217557,YP_177759,NP_214761,NP_217511,NP_216999,NP_216722,NP_216537,NP_217818,NP_214687,NP_216283,NP_216742,NP_215739,NP_216897,NP_214883,YP_177877,NP_214946,NP_216381,NP_217339,NP_216655,NP_215826,NP_215374,NP_216788,YP_007412423,NP_217076,NP_218004,NP_217415,NP_217370,NP_217914,NP_216511,NP_215715,NP_217161,NP_214521,NP_216161,NP_215859,NP_216909,NP_218246,NP_215519,NP_214861,NP_216500,NP_216731,NP_216047,NP_216899,NP_216962,NP_216437,YP_009030031,NP_217718,NP_214922,NP_217949,NP_217317,NP_216633,YP_177757,NP_216535,YP_007411812,NP_217853,NP_217379,NP_218231,NP_215127,NP_215650,NP_218386,NP_215598,NP_217028,YP_177644,NP_216835,NP_217575,NP_216604,NP_216933,NP_216702,NP_216485,NP_217017,NP_215828,NP_215794,YP_007411507,NP_217662,YP_177657,YP_177971,NP_216968,NP_217731,NP_216922,NP_218157,NP_216374,NP_217466,YP_178010,NP_216506,NP_215781,NP_217679,YP_177853,NP_217137,YP_177622,NP_216230,NP_216276,NP_217190,NP_216790,NP_217909,NP_214754,NP_217599,NP_214966,NP_216087,NP_216957,NP_217788,NP_216911,NP_218100,NP_216726,NP_215585,NP_215082,NP_218146,NP_215312,NP_215948,NP_217224,NP_216132,NP_218373,NP_215619,NP_215029,NP_217455,NP_214621,NP_214645,NP_217181,NP_215698,YP_177677,YP_177740,NP_216592,NP_215589,NP_216241,NP_218275,NP_218440,NP_217588,NP_216076,NP_218342,NP_215136,NP_215091,NP_217960,NP_215389,NP_214536,YP_177997,NP_216988,NP_216735,NP_218177,NP_215343,NP_217237,YP_177884,NP_216143,NP_214887,NP_216528,NP_215038,NP_215016,NP_215476,YP_177688,NP_217300,NP_216252,NP_216602,YP_177962,NP_218399,NP_218353,NP_217764,NP_216931,NP_215378,NP_215332,NP_218166,NP_216700,YP_177873,NP_218120,NP_217479,NP_215796,NP_214876,NP_216154,NP_217433,NP_215750,NP_215258,NP_215212,NP_218046,NP_214999,NP_217359,NP_218000,YP_177809,NP_215674,NP_215719,NP_218253,NP_214721,NP_216406,NP_215114,YP_007410963,NP_216920,NP_215367,NP_218155,NP_215576,NP_215817,NP_216470,NP_215783,NP_215530,NP_215992,NP_215223,NP_216811,NP_217139,NP_217192,NP_214964,NP_216626,NP_218242,NP_216089,NP_217324,NP_217907,NP_214525,NP_215125,NP_216130,NP_218144,YP_177799,NP_217740,NP_216361,NP_217226,YP_178001,NP_216598,NP_217582,NP_215172,NP_215315,YP_177991,NP_217932,NP_217978,NP_215568,NP_215631,NP_216247,NP_215108,NP_218250,NP_217024,NP_216029,NP_215413,YP_177938,YP_177882,NP_215993,NP_217616,NP_216103,NP_217869,NP_216770,NP_217157,NP_215809,NP_217571,NP_215304,YP_177773,NP_218285,NP_215873,NP_217736,NP_216489,NP_215085,NP_217059,NP_218141,YP_178004,YP_007409620,NP_217834,YP_004837057,NP_215448,NP_217242,NP_216783,NP_216321,YP_177807,NP_218021,YP_177699,NP_218426,NP_217353,NP_217399,NP_216892,NP_216926,NP_215150,NP_217462,NP_216378,NP_217255,YP_177860,NP_216332,NP_217821,NP_216060,NP_216563,NP_215664,NP_217595,NP_214962,NP_217712,NP_214591,NP_215895,NP_215699,NP_215161,NP_217856,NP_215426,NP_214625,NP_216848,NP_215170,NP_218041,NP_217584,NP_216245,YP_177993,NP_215840,NP_214701,NP_216900,NP_215622,NP_217941,NP_215204,NP_215742,NP_217233,NP_218150,NP_217486,NP_217159,NP_215411,NP_217342,NP_216935,NP_216487,NP_215679,NP_217015,NP_214834,NP_216112,YP_178006,NP_218185,NP_215500,NP_218219,NP_217878,NP_217475,NP_218372,NP_216073,NP_216781,NP_217562,NP_218272,NP_218319,NP_216267,NP_216619,NP_216009,NP_214518,NP_218076,YP_177697,NP_218417,NP_214616,NP_218174,YP_177707,NP_218383,NP_215973,NP_217211,NP_216815,NP_216062,NP_215788,NP_216561,NP_215557,NP_217551,YP_177980,NP_217320,NP_218030,NP_215326,NP_217366,NP_215851,NP_214971,NP_215655,NP_218065,NP_216694,NP_217037,NP_217952,YP_177927,NP_217453,NP_215390,NP_217499,NP_214627,NP_217268,YP_007410917,NP_218163,NP_216365,NP_214680,NP_215008,NP_215239,NP_218394,NP_214812,NP_217416,NP_215986,YP_009030046,NP_217623,NP_214918,NP_215733,NP_215526,NP_217209,NP_215779,NP_217729,NP_216808,NP_216447,NP_215831,YP_177727,NP_216412,NP_214982,NP_217066,NP_215383,NP_215624,NP_218348,NP_215078,NP_214847,NP_216906,NP_217695,NP_217273,NP_217658,NP_215951,NP_216107,NP_217405,NP_215997,YP_177629,NP_214929,NP_217199,NP_216545,NP_215722,YP_177814,NP_215010,NP_218119,NP_217503,NP_214993,NP_218359,NP_216861,NP_218183,NP_215962,NP_215755,NP_216532,NP_216014,NP_214584,NP_216469,NP_215600,YP_177695,NP_215646,NP_215056,NP_216336,NP_215975,NP_217429,NP_215513,NP_216798,NP_216521,NP_214716,NP_214780,NP_218433,YP_177793,NP_216689,NP_217947,NP_217262,NP_216193,NP_215842,NP_215611,NP_217493,NP_215165,NP_215657,NP_214814,NP_218161,YP_177891,NP_214916,NP_217373,NP_217418,NP_216301,NP_216091,NP_217580,NP_215317,NP_217516,NP_216238,NP_217309,NP_217791,NP_217614,NP_217155,NP_215953,NP_217384,NP_216589,NP_215999,YP_177812,NP_216312,YP_177858,NP_218226,NP_215185,NP_218413,NP_216214,NP_214991,YP_177680,NP_217471,NP_215822,NP_215404,NP_218315,NP_214607,NP_215868,NP_216674,NP_215041,NP_217836,NP_215370,NP_215087,NP_215920,NP_217351,NP_218008,NP_217188,NP_217910,NP_218215,NP_217749,NP_216432,NP_216687,NP_218072,NP_217460,NP_216180,NP_217847,NP_215054,NP_216928,NP_217638,NP_214695,NP_215746,NP_217177,NP_215700,NP_216565,YP_009030035,NP_214949,NP_218204,NP_214880,YP_177836,NP_218435,NP_214597,NP_216819,NP_216467,NP_215613,NP_218061,NP_215844,YP_177969,NP_216883,NP_215394,NP_215065
